"sample","buffa.score"
"d91cb38a-b9ea-43d9-9630-7bf3f3851b03",31
"d9295296-874c-4a6f-b1d7-f7e9ec783466",7
"d93751f0-93e6-4832-bea3-25375148dd48",3
"d94833ee-dce5-4e3e-a61c-1496033a91fc",15
"d957eaf5-8f63-4273-9051-35b9214b63c9",31
"d972272b-2b81-4ebb-91b7-9f8eb12684e7",31
"d972bb2d-e790-4e2b-b6a7-756938c5a793",5
"d978d2ae-31bc-4955-8f4c-7e007f37162e",25
"d9b960cf-468d-4885-a7a0-e390717a68d9",19
"d9fc9fbc-e16e-4623-ad8b-9f9c5bedfc28",-41
"da0896bc-d26b-4fdf-bd73-ea95b441c13b",-39
"da1fb942-ee6f-407b-a1da-8e3090781c8e",-29
"da452f3b-fdec-424f-9a2f-add014317131",5
"da5823b8-a308-4ce5-b02e-401fec0c64e5",15
"da5e42b6-0e51-4ffa-b087-7f5c78ee59d5",-11
"da767b50-6f6e-4537-bc0a-60dc52151b13",-3
"da87248e-e07f-40f8-9164-3786c8170b4a",25
"da88fab2-c317-4371-8aad-d90ae161a4ee",-5
"daa44ce1-1671-46b9-aa48-2f4155f0ee49",15
"dab238c3-975e-4cd2-ae12-6cc6df947892",-37
"dab73664-0257-424c-b813-ae4f49e30d1c",-35
"dacd4113-d8da-4832-bd9a-761ee5e25caf",21
"db28ccbc-8144-47be-86f9-39cf5ddcf522",35
"db555419-c5b1-4ce7-8976-3230a2a7a3f4",31
"db79c10d-a1b5-465c-bd8d-c38a80078704",9
"dbb5e679-957a-49be-846f-9ddb77ecb916",-31
"dbbd28f1-5e60-4735-9b90-0bdc25c96387",1
"dbbec3c7-9d7b-4999-a693-9092d5ef10a1",-1
"dbec34c4-03d2-49a9-a39e-afd006bd2bcb",21
"dbfe16b6-bdf8-4335-ab85-a82b10734667",25
"dbffc3f2-58ed-4d24-b07e-b2796059c980",-1
"dc05f032-6f49-4c24-bcb3-e67f9fdeb9ea",15
"dc096e05-6bc6-46d1-ae8f-06402a29bef6",19
"dc0e73f1-f148-4df1-b4b8-b98acb317938",9
"dc102219-0d9e-420f-a477-92f0c0c9c1db",-31
"dc1d33f4-b484-49e8-b8f4-72f6730ed620",-27
"dc2dcb22-7301-483a-9bca-fdcaa71674df",-37
"dc38ba64-6240-4bab-9ad5-2adb67e1b79e",5
"dc4bba2d-8d49-4dcc-aa3c-17688fe73479",-9
"dc5fed1c-a940-498c-8ae5-8fd640c36393",21
"dc658fe4-b731-4e98-b452-bd478556eedb",-41
"dc6678c7-dd79-4523-a531-8fbfa442b277",15
"dc68e467-7816-46cf-8418-69bfe74daefb",-9
"dc6be6c4-fd0d-4527-9885-7d8994d1f79f",9
"dc81e101-a37b-4420-a74f-7283e85931d7",33
"dc9b0c4d-2248-4676-bf16-c28d3e75a019",31
"dc9dd877-85b9-4842-b83a-8759c3c9cc10",35
"dcb4c51d-3979-4ebd-82a7-383dc1c33238",25
"dcb6c76a-32e1-4c38-b7d8-eebf15708d3b",-35
"dce4a1a9-e77e-4a13-834b-549c99766ee4",27
"dcf28138-3014-4ce5-b5d9-4d3cea9cd7f8",-5
"dd09e91b-72ce-483f-9eda-decd47442d9e",-33
"dd13dbc6-a2c2-48c6-9f65-4ecc0bc09c50",-43
"dd15ef77-1420-4a8f-8e2f-57d2824620d7",27
"dd1bf16a-8578-4d3f-af28-8465f322d72f",35
"dd35bb2f-57cf-4bd3-a6d8-65a0fcf45e40",-11
"dd6d7d90-a1bb-4d40-8d8f-dc09f57ad9fd",39
"ddae1f5f-79bb-4395-9e46-61e8bbda73b0",13
"ddece528-2240-4118-87c8-469af8313295",-37
"ddf521da-4de9-4090-9da1-f1f29ac7a4ae",-33
"ddfd7f2a-0d22-47fc-8e48-d2b88fabe227",-1
"de0b0e6b-4ccd-47c6-af57-739344ea04a2",35
"de2683a2-c31e-4888-a03d-1701ee84e008",-31
"de39d688-aac5-400c-8c51-c64830d8623a",19
"de46936f-ac2d-4776-8609-e7d5efdcb185",31
"de54bb6c-6168-423e-b50e-be4a834fbae4",-39
"de60dbd7-8a93-47a5-b1ea-a3f95beade8a",25
"dea0e3f0-7163-4a09-8ef2-93d29a5bcae9",21
"deb5f948-dcff-414b-be1e-cd5f35bfb585",13
"ded666d5-abcb-4fa6-859e-2e15d00b89c7",23
"def0b61c-213e-409a-8a3b-75ed2d8310db",19
"df02ca71-9fd1-4f62-baf6-2a12c1b4565c",33
"df2a6499-3bd5-4314-9b1f-8e6b0a389dcd",15
"df3625dd-acb1-42f9-b4fc-54cc9447badd",19
"df37a40e-e270-414e-ae9b-1d16866eebe6",-13
"df62abba-04b6-4d2a-a1d5-5f76ddf649fe",35
"dfa20fd8-d698-45bb-b98e-b4e5bd25445c",-1
"dfb6cc63-c72c-4034-83a0-fad6df35767a",7
"dfb84e40-76f3-43bd-bff7-fc9362d62880",23
"dfba6c40-d1d7-41a2-9546-0d082915a2aa",-23
"dfd3d727-c419-46d4-88cf-bc615ad61af7",21
"dfd4dec3-9a62-46db-b23b-3b9bc3464508",21
"e0027648-4c69-4079-99b5-d14b7018ac50",21
"e01da535-1aab-47b9-9315-8c635983e3da",-37
"e020972f-e581-4078-a31d-3bb9ba212453",25
"e05b94bd-84b8-41e2-8abe-9c4d5daa3879",-31
"e06229fb-1a32-4636-b191-837797540806",-9
"e07b84a7-c8b0-4009-a3d3-23d7fab03677",-3
"e0a5b14b-1137-4457-a38d-5538d4e178a2",23
"e0aa6308-2b31-4b4d-8768-6df0fa83d189",5
"e0afa2f9-4cb2-4689-bee6-d1b85981540a",-3
"e0eb0d80-48ea-4535-aba0-9662e9016d37",7
"e13c7c65-d360-4818-b15b-c7ecad013118",27
"e14966ae-c3c6-4875-b35f-504633dcd92c",-31
"e1953b6d-26ef-4f29-8da4-ddd17f6bc855",3
"e1a83ac8-9dc9-4f97-8c2a-89995560a966",-35
"e1e91783-3d42-4431-b479-417ddf33ce7c",-3
"e1ee4de1-015d-40e1-8926-8ea92802eae6",-23
"e21fa045-53aa-41b5-b03d-a62acddcb26f",11
"e22a649f-96d1-4f59-b0c8-1cd342cfee22",-29
"e239c894-1208-43ef-8702-a5046c3acd13",-29
"e23ab596-7713-44c0-9105-7fadbe369070",-13
"e2567946-b4e5-408a-950b-3bb6c130b2a1",-27
"e2723ed1-3322-4a2d-a1c5-827132d32c4c",23
"e2784287-65d7-46b5-b718-eb50a946feab",-35
"e2a4dae6-0714-404a-86a5-0da131a1b2c9",-35
"e2aab053-be80-4530-949f-4e37aa9a1aa6",29
"e2b0b410-377f-41e2-895f-59afcb0aabb1",13
"e2c4c59f-af8a-44b5-990a-8cddf00b6cef",-31
"e2c77970-bb49-4769-a386-f01ab98f33cb",-35
"e2e5b095-e54a-4cf7-8c30-7a192fe0fa8e",-27
"e2edeae4-1277-46f4-ac9b-9064fb4b383d",-33
"e2efb442-e17d-46a7-a35e-b754bb79d9e1",5
"e2f1e66c-2fde-4a20-bf2a-8a396d44eca1",-31
"e32edb4d-5179-488e-abfb-88d2e898b09e",25
"e3364a1c-04f5-465c-9979-480a08410c3e",-3
"e3598d14-292c-41cc-9b59-4497fa078272",23
"e3658ac5-9a6f-43cc-b405-401f945f2f12",7
"e39351a9-bef4-42a4-9061-4b4663dd9168",-35
"e3cc1844-45d8-4e0c-aea3-958445122dce",-31
"e3fa6fbd-579f-4019-800b-1c72a457b6f3",-35
"e432a57f-d27d-42d6-960a-55b8121420f8",-39
"e47520b3-d4d9-4d89-aa63-b0d5cb356c5f",43
"e4b27a0e-c3dd-46b2-93d5-67876dd62c59",-31
"e4c62f17-d1e8-4543-9b7e-daa2b68306e0",33
"e4e752f3-e3db-418e-9043-d39ac63ccddf",-37
"e4ef4e14-ece5-4d69-97f6-6374c06bc524",-35
"e518befa-bfb3-4e14-bcaf-b34100140eb5",-21
"e53b60cc-377f-49b3-8331-fcc505d775be",-35
"e5624229-6a5b-40cf-8f94-eb3b3f3c4d60",-5
"e56f6e88-dfd5-4074-9235-7a9a843fe7ae",27
"e59e6cff-ec31-4284-b63b-bdf81a0477e1",5
"e5ac41ab-4977-4114-a8e7-c93499a7fa1b",-35
"e5b4328a-aaac-461a-9bc6-3436c5c0a267",-7
"e5b750b0-a54e-4de5-abe5-289c68a1d9d1",31
"e5d0c077-afda-405a-8517-a0ce58497efa",31
"e5f8bd35-4299-4d56-89d2-b9dc8ff21dda",17
"e604cb85-8da0-4091-bdf5-24ba63d3d7ba",-37
"e609508c-0f0f-4835-9dd4-c3a25230076c",-13
"e6197f6d-b30c-4716-bdb5-a7d844bc595c",31
"e61d5c3d-4cfe-441f-be92-8b293bcbae9e",27
"e62f53bc-7f04-4178-8839-e0faec143539",-9
"e6a8afea-f7c3-41e7-9bf5-cf4d7553c376",29
"e6b1a777-8fa5-4102-a551-61376b712e67",-1
"e7005df6-f78b-4e47-abe7-61ae6a2ee026",1
"e7249bd2-9cfa-4397-bb67-5fd63776cf57",-9
"e7794868-5032-464d-a539-cb42e6f2c2cd",-27
"e79dd77e-6b51-4b49-ae8c-379c55ddae21",27
"e7aa16a1-852d-4b9a-bab5-19a517008284",-27
"e7d2d644-7bdb-4826-8720-933eab8ddccc",-19
"e7d4dcf3-f83e-4b8b-8476-0e6ba6323eea",-33
"e7e57ae9-4bf0-4695-9792-8232614c11f5",1
"e7fd7e7e-4258-422b-ba60-1ab60dc5b455",15
"e8042a9b-43c5-4576-bc73-7413d5b1baac",-5
"e807dd33-79fa-4576-8657-a64ae8038772",-17
"e82f59eb-6e06-48ff-b8ad-bd5ced7e2d29",23
"e8698c74-97ad-45b1-aa15-c03a7917bf3a",29
"e86dc070-d274-427f-b84c-e4db999ffbd1",-33
"e89336e9-e40a-4eda-9b42-310b30da256f",-17
"e8a3539e-ab8f-4b93-9c15-01cbf6688357",-25
"e8a9139e-ab8d-4fc8-920f-ed7a7bf2d739",3
"e8bdf037-2e7c-47d3-aaea-5aea14797212",31
"e8c06e17-fe52-4bc0-b307-b096d27a1de8",-21
"e8c1cf6a-dd5a-46f9-8aca-5e8e7bdf7bb0",-43
"e8c5661e-dab6-4141-9421-533e4405383c",-5
"e8ece4ac-cb89-46bb-9fce-ea71745c4d3b",-29
"e8ee5435-4701-42db-9a7b-645d27cc8fb1",21
"e8ff6640-6433-47c4-a4be-b79c6171e887",-25
"e90112d2-6799-47fe-8e61-750aecf74645",41
"e90ff838-e3c9-4e63-91ea-7684509513d7",25
"e93c8476-0350-4190-8752-26621a29baf9",-9
"e96db13d-73b8-4335-9280-78898271f139",13
"e993a468-50b0-4712-807c-27f0d4da1bba",11
"e9c779df-01d7-4b24-8c8b-156394c81122",1
"e9d9eb9f-0ff5-4530-ab24-5e4b6e58bbe8",-19
"e9f1f347-b32f-47a0-99ae-1818f6dec91a",13
"ea158eb6-3b33-4047-a20e-886e1b6800b5",-33
"ea29ada8-92b7-4c2c-a413-60581983c007",23
"ea40ebd9-0842-4c2d-b736-47d5739c347a",15
"ea4b1e23-6f79-41a0-8a66-c476f4c95340",15
"ea4c59e3-a310-4cc6-a5a6-1505dbda31a4",15
"ea67e19c-dc0e-4c81-998d-c117177243c5",17
"ea6da1fd-f514-4f5d-919f-4189e65c1986",-3
"ea7881af-d24c-4b07-82e5-ecb405cc6303",-37
"ea806749-e136-4d0e-ad1d-364603a3e041",25
"ea84f0c3-916c-499f-bea3-83031c944735",27
"ea9874a3-4bcb-4e70-bc2f-b23588b454b9",31
"ea9b0f94-d26a-49c0-b293-9c88305daad0",11
"eaa0315c-6737-4fa6-abb0-f54a13815be2",19
"eab621eb-0b4f-48ac-a79a-08056111ffdc",21
"eae41b77-8a83-4402-8436-48a93fd30f5f",-11
"eaf29e54-5ecc-4f5b-b8eb-676177e197fb",-3
"eb19a8d3-e503-4dc8-99f7-18a4f6469660",15
"eb41c630-9815-442e-959f-1160d24d7952",1
"eb41cdf0-d438-43a4-b08b-f88250c53bd1",-9
"eb4e6bd3-ea3c-4e92-aa27-a1b2d95c1aeb",-33
"eb511374-cb57-4d1d-adcb-eef77549c67d",7
"eb65059f-0d36-4b54-ac0b-08bcddfabde8",31
"eb75e8f3-bca3-4439-ae63-8432be83063b",25
"eb843ddf-f91d-4f04-b34c-549b1f53ee92",-1
"eb96f2be-e56d-4fb6-9fb5-6b0f2c6fb1c8",23
"ebcaf4d5-5515-4ab0-b683-b21fb9f3d390",19
"ec0265f4-901d-4b6f-8a6a-464edc634bd9",21
"ec4757ab-c8c3-40cf-a71b-a8b0c09fb60e",5
"ec56f8ad-b44e-4d5b-9479-6f03f26ae866",-11
"ec7fa7c7-5940-42d9-bc08-912612f6a0e4",-33
"ec8119a4-0594-4f25-b3a3-86fae30794bc",-11
"ec88443f-8f5f-4227-89db-8e0c0052e6b3",25
"ecab6315-9c6f-4760-a45b-235779b20b4e",7
"ecc3a04b-41f8-465e-a28a-2aaccb6db604",-41
"ecc90bd1-f594-41ea-ba4b-d42f4c64880b",7
"ecd5664e-5c82-4db5-b4c5-7a4e72f89395",-23
"ecd9091a-4d46-4a74-ada2-24c4b2e64526",29
"ecdc0ff8-bd82-49ec-9a81-7a3129735527",-37
"ed066965-ec70-48df-8d04-e4ed4fc3af22",21
"ed3c35a0-6c09-498a-9c6f-1c90ea5506cb",15
"ed52de66-66fa-44ce-b679-cf641b0d92cd",37
"ed5704d6-0460-469c-a637-1ca95fd3996b",3
"ed5a1313-f3cb-4045-9234-af28212eba94",-19
"ed6c0810-96e0-4c83-8447-9551553d1714",31
"ed6d60b3-611c-4c31-9918-bef39d86ee85",-39
"ed870398-5637-43c2-99e8-5115d291e4d4",-29
"edc64703-0633-46e6-8c60-80130fca3770",23
"edffe7f3-8e34-4a76-8d84-ca0e9f6df0a8",1
"ee05efb7-b254-44e2-ac1d-92d55aedd32b",5
"ee1b4c25-112a-4cd1-8a28-60bd85aee001",21
"ee1f09ca-af2a-462e-a52a-b1f12366e47b",35
"ee39012a-949e-456a-9d58-c967e97c7d9a",-33
"ee4f2011-8e92-4267-999e-96fbea52af87",21
"ee7345e9-766b-48c1-a83d-93dda261379c",-25
"ee8e5ff0-691b-4a54-a850-ba907b1c14c4",-1
"eedd51b0-54fe-4059-8586-b26777043d42",-39
"eeee66cc-0d44-4ea0-af5d-46819547f78a",-39
"ef056c34-c2b9-47dd-afbf-ed81fc16dc74",31
"ef149f2f-9f49-4f3d-a5fc-00bcea19b3c2",-9
"ef1aebd7-cf03-4d74-897a-e945166ef08f",25
"ef5e6be8-abb1-4048-a9f7-b71a8313c02c",15
"efadc1e3-8eee-4c34-89d7-c003d0f03beb",5
"efcbfc54-cc1f-477c-8351-b7691c6c47de",9
"efd04a70-1fd2-4262-a878-6a82a432650f",-27
"efdd1a6a-1fdf-4950-a097-f5b3660ee930",27
"efe27190-7831-4dbc-9036-26fe089bb71c",-5
"efe9991d-fd20-4654-b456-0b037770fbc2",31
"effa13b3-b851-4f63-8f61-e300bb5eda30",-9
"efff5fa4-2d0c-4660-8530-d46ffa45ad60",-11
"f008f250-fa4d-4cdf-ad8c-4799788ec396",-31
"f01c1e4f-bfc9-4aa0-9b83-d40ce2037f6e",-33
"f02e6f81-13d0-475c-a29c-8a3020bddeed",-31
"f02f8a28-5d6c-4867-be8b-a41124249ffe",7
"f039d105-3dfe-4555-b54f-6287a51f3d25",1
"f046a8f4-f2f8-431d-b584-47335b20d728",9
"f099a3d9-873e-4241-9515-8883b3614892",21
"f0a6a65a-9ee6-4df5-9f02-d1120b1efd9e",19
"f0ca2e8b-bd3b-49d6-b427-2c1a31461dd7",13
"f0d074d2-1e2c-412b-8d36-d1d938c6eb52",35
"f0e8771a-cdc6-4fc2-a57e-93bda9e86701",23
"f107a863-5991-4d14-a4ab-a0dd6fadec00",-11
"f108fc43-9c6f-451a-97ea-4dc4bd64f9ee",-9
"f111e198-e0af-458f-bf5c-79ce45963d44",-33
"f1161a43-67f7-424b-ac1a-3e125173b386",7
"f1185347-ad15-43ae-9ef3-d5343b31a0fc",5
"f127eca6-8a4a-475d-b81e-098c87d6b6a1",-37
"f12fb457-873c-4715-b949-7de8acffe8f6",29
"f1572ceb-0891-46f8-baaa-25cd01f12454",27
"f15e8d0d-3cfd-46c9-95df-d65f64f7ec09",25
"f15fbbf3-c67e-4e93-8ca9-c26a77a2e3fe",-17
"f1638ce5-27d4-4122-922e-3c3a7de1296c",7
"f16558e5-1e43-4779-950f-10e4c44f9f44",27
"f1704dd1-8bb4-4a18-b35b-1b7c87f32f9d",-31
"f192cc7f-ee26-4b4c-b358-2c35cb3caa35",1
"f1a52b36-9a48-48d4-9177-4153da9ef23a",23
"f1a54db7-00c7-42aa-9441-df6617c5372f",9
"f1c3b11c-5c4e-4961-aa3b-92d7a73298c2",11
"f1cfd607-5b62-4bef-a89e-96cce80756a7",19
"f1e069a3-1c8e-4293-ae70-acfe52f64c5d",15
"f1e3d996-9df9-475d-943b-b01cbf7e36bb",37
"f1ed449c-62d3-4c49-aa4a-c48b93334c36",-3
"f1f64ad2-f191-40d1-8b9d-0c50c30d3d09",29
"f20bbdda-e162-4606-a7e6-f6f8eefea646",-27
"f229c886-9553-4322-928a-4196c211b7db",11
"f237a3e8-79bb-4dc1-82fb-7f1c89f8f1ba",19
"f25787f0-9415-4eb5-899e-d733fca8f631",-31
"f27a2455-2ae7-47f8-b091-57aebd9c40bb",13
"f2c0355d-ed0c-42bb-93d4-33dc0e153ba6",-31
"f2d4c380-42d4-443f-b3d4-9c00f8536f0d",-7
"f3093413-4ede-415d-9ce3-c4b718b82f90",23
"f31c9f3f-2dda-421d-8b1c-f21c6aeb7f3b",9
"f32c06b8-033f-41c1-993d-2b2968a5389d",-15
"f331720e-d20b-4925-ac5f-104789608fc2",31
"f349df81-0e67-4cec-8ac0-7b9407590882",37
"f358eeb0-6fde-4dd8-8981-ab7ae3919d95",-9
"f35e9411-bd35-40ae-97cc-8f4eff0d036b",-11
"f3a41353-ad13-4133-a2c9-a06325b6d10d",13
"f3d5d3e0-34e9-4e0f-9d50-f7200a7556af",9
"f3d97922-d0f7-49aa-bf66-9a4cd8a0da85",25
"f3fefc33-7132-43e3-b8df-9017fcd6ca31",-39
"f42d3690-7246-438b-b030-85f6624da114",-33
"f431f5a2-6420-4293-91b7-4284fb67f087",-43
"f4453e30-445d-4218-9eae-d59710564a21",-21
"f450a150-e405-46e0-ae21-a8ef854a365d",17
"f454b333-e1bc-4934-b519-14015a9c2816",7
"f4a0fc1f-132b-4131-86b9-2898a7012ab1",-35
"f4f8a40c-ba39-4318-9c7a-b50bea64d98a",29
"f4fda2c9-96fe-4186-8e9f-1bf5b6c0adf0",-37
"f50eae8b-8cea-41eb-8d22-0f982f150bef",21
"f51594a3-8158-490d-b0d9-037b72ccf908",-27
"f52c5963-14ff-4d3c-bfaa-ef50d0e5c537",-29
"f542571f-84b5-45a6-bf24-b99c96fef746",-43
"f55b2197-e156-4e0b-b3ad-d446fd94a053",31
"f5687b6b-500a-48a1-b972-1f1f0088f8ba",-39
"f59a947c-b61d-4b38-af86-f2e1b49b8f31",13
"f59d6590-69fb-4dd5-807b-3f3982401a93",15
"f5cbece4-ef6e-4c40-a7bf-a82b4ca2d026",3
"f61b3602-8fa9-461d-ad88-6af9c5768cc7",21
"f64a18e9-2dea-497e-ae6b-3c7602602d1b",-27
"f69b8a27-b878-4a92-a736-1db1105d7e07",25
"f6b00db0-f92d-4c77-9a54-43684b3e41af",-37
"f6bc8cb1-ba90-457b-85a6-4172d705bd50",15
"f6d41271-bd2f-4e74-bbce-b4e45d2a7fd2",-5
"f6f0c3a5-9144-4d13-b0a2-4b5dbb3aaf96",35
"f715a15d-a11c-4ac7-8919-ab2468139ced",7
"f75da91e-0615-4583-bb64-54eaf845240b",29
"f762282c-c3ba-46ff-acdd-203d5b3fdc64",-7
"f7651c4d-ed56-4f1b-94a3-4a6b7ca2f64b",21
"f781ad0d-2b09-46e1-b71f-79e33e9bdd7c",19
"f7aefdf4-9630-492f-861c-1ce6a6669064",-37
"f7d971f4-fa8e-4e76-952f-9b9534b514e7",-17
"f7e21d61-19b6-4e99-887f-463d4419628c",23
"f7fd20ef-1636-4b88-8ef3-0c725bc66534",27
"f830148c-1db9-412d-bf63-28bdf8a1dba2",7
"f83ee62e-a824-4951-9a7a-4f51500f5e56",-23
"f8643f4f-5d61-480a-b9a0-20e741d3e34b",29
"f8685ba7-a148-4e4f-a5fe-27f54fa1e920",-5
"f876894e-36f9-4ff9-ac34-59fc5de8fdeb",-5
"f8798653-cb5f-46b2-8f7c-295bcebc9448",13
"f88dbd94-b307-4512-a29d-545b6919d0ee",-33
"f88f5a68-e8b0-4cd5-8f87-0da383765543",-33
"f899f7e4-31f4-43b1-b636-c9a121f18680",7
"f8aeb3d6-8579-4b3b-8eab-d36e82477125",-33
"f8e9f0f3-3284-4d60-84da-849049bc6d22",13
"f9242139-bced-4429-b900-87105c45fde9",27
"f965cf72-ef45-4926-9194-d119ae4e7054",-45
"f99bc960-6cc7-45e8-8912-434caf37eef3",-41
"f9f06ceb-4b21-4c76-b411-cd9c39fa0a0b",-5
"f9fda40d-67e4-4cb9-859c-ddc2ea84b7e4",-3
"fa195c14-e0f3-4c5a-aa6f-20a553386099",31
"fa8edf16-130b-44ed-9daa-43e0d320f73a",23
"faab0ce3-6709-4ca9-be8a-9307dc161082",17
"faad29bf-27cb-4a6b-b1e0-30c0c091c63c",-33
"fac33d7f-362d-42ba-86ce-d947e3a48f4b",9
"fad7d93f-95a2-4166-8dfe-29c18f76214f",19
"fae04d12-be1b-4604-9d65-ed82521da937",-25
"fae9b48c-a99f-4991-9ee8-ac0d99e3b7a8",-5
"faf079d6-c00f-4ca2-9739-3e11c3afd46d",15
"fb031baf-4921-4902-a227-316153babe35",17
"fb30a02e-9bcb-4213-877a-b729d47ce553",-37
"fb34698a-954b-4f8b-ab71-93818142eb61",19
"fb5aff72-5a4f-4f10-abe4-9207cfbaffe5",-23
"fb60dad5-dff1-43b7-8a69-3db0d888d308",-13
"fb71fad5-ea89-455f-9fdd-4ce661f4a4bb",11
"fb9f28ce-39c4-40a7-a8c9-a23e4e6f226f",-5
"fbafa538-e9ca-4779-945e-da78402d8db3",-23
"fbe2c696-f0fc-4ab2-a8ae-f67b42de606f",21
"fbe4e6f8-22e7-493e-8573-a8c32e9a2c8e",27
"fbf1653a-96a7-4600-b4af-28912e27db2d",-3
"fbf6b068-0b71-473e-99b1-a873516b910c",5
"fc087e19-c9d2-43f5-bbcd-6ab57ffb4964",-25
"fc0e5b6c-c3c9-4dd3-8517-521e39d245e3",5
"fc1d84a0-31db-4e6f-a052-15fd7fcfe86b",-29
"fc28f309-b035-4e92-a8c4-d0eff5b61d12",27
"fc47b81a-e8f4-422f-bab2-9fea611c8805",-5
"fc58318f-2bb8-4b3b-8b86-267a087df9a5",35
"fc604647-2c64-4f9a-ac8b-808dbb2fc59b",13
"fc6126d5-8b63-48a1-878f-050f346928f9",-33
"fc61a0c0-4794-41e9-8571-7cef62731a6e",29
"fc89fed4-129d-4a09-ab35-bb5600a13861",27
"fc99f836-0c3f-4295-bae8-02aa560c8885",9
"fca8e4e3-9038-4016-a76d-c936e175458c",13
"fcd1bc4c-ef0c-446d-9f53-d49b94a89cd0",-29
"fcd55b3d-34c8-44b5-9a11-dc83f8fb0843",23
"fcef369b-3004-4e10-b920-4670f0d6929a",37
"fd1ac8ff-0a58-4614-9fc7-0407beb40e1e",33
"fd27da16-bd4a-4196-a717-b47edd6c5737",39
"fd2b4a95-4886-4582-afa1-1fe89b0bdaef",27
"fd7dfabd-aee3-460a-ad17-5144aaeb767f",41
"fd84b45c-54b1-42ee-851c-07f65fd1fa51",23
"fdf73b53-a45b-4f06-8418-19896fc3d076",-7
"fe1b41ca-7f28-4647-84cd-c3b5cf96178a",-15
"fe1c3938-925d-4b94-b2d6-ec675eafe8f2",9
"fe2e4d4d-9939-4eb9-837e-d17112ee246a",-35
"fe340e00-fb85-4805-8a27-dbf7efeac100",-3
"fe465de4-07b8-4f68-88e6-42601ae582db",-31
"fe65b19b-8ec1-4cb2-b6ab-eeeda3194e66",23
"fe71a5e0-9c07-4d5c-8724-a16cdc852abd",-5
"fe767131-0b4e-4304-8cc8-6b9430416519",-13
"fe775620-51d6-4b15-8799-a33e31a7340f",-31
"fe80fd79-7a81-4173-909f-6738fce07158",23
"fec14b50-b0b6-4e0e-94d3-aeeeaebc9846",-19
"fec44fc3-7842-4ed7-abf0-286a8d32a726",41
"fee19cb6-ad50-4041-82c4-5c91e25eb060",-33
"fee28226-ab29-438c-a11c-d002ca47015e",-17
"fee42c8f-19b9-46a6-b91e-07866dd65544",-3
"ff016e44-7a4d-4423-822e-aa6aa6df0ef2",27
"ff53d30a-f98c-4891-a1cf-bffaaa962b28",-31
"ff5c13bd-f0c2-4dc4-8554-0bf90bc6b144",-5
"ff708d88-729b-4209-87e7-e2723046f044",11
"ff8fba5e-f6e2-4db6-87cf-11958b27bc37",-1
"ffa3ad98-54c3-494a-ae04-c501d6bf66f6",-13
"ffb6b62d-ab62-430b-8808-c2fc7369fb06",31
"ffbe7115-06be-4592-91d0-3dad62e3c73a",31
"ffc6ab9c-5795-45b6-8bbe-a42d6e5914a3",23
"ffdf38f8-864c-4354-bcb3-83617bbbcff5",-33
"ffec4f9a-b41f-4ac7-8968-98bde0364ceb",-29
